index_id,room_longitude,room_latitude,total_agent,floor_total,owner_gender,room_name,scope_name,estate_house_quantity,room_money,rf_kt,rf_src,rf_yg,rf_bx,rf_wsj,rf_cf,rf_rsq,rf_kd,rf_yt,rf_drc,rf_xzt,rf_pc,rf_xyj,rf_sf,rf_szt,rf_dsj,rf_unknow,zhuanzu,keduanzu,estate_name,puf_no,puf_bx,puf_xyj,puf_kd,puf_rsq,puf_cf,puf_wsj,puf_kt,puf_sf,puf_nq,puf_wbl,puf_kx,puf_dsj,agent_money,commission_price,area,fdxh_zxgl,fdxh_agj,fdxh_bxy,fdxh_bhj,fdxh_ds,fdxh_yh,fdxh_drz,fdxh_srz,fdxh_nvsheng,fdxh_nansheng,region_name,rent_type,only_girl,brand_type,subway_nums,subway_least_distance,decoration,floor,room_direction,hall_num,room_area,wei_num,business_type,is_zhongjie,room_num,pay_method,room_type
12100,120.23603,30.227133,1,33,1,0,28,37,4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.0,50.0,89.0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,2026,3,0,1,2,89.0,1,1,1,2,1,5
12101,120.16740417,30.27048874,1,7,2,0,32,4,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,54.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,9,301,3,0,2,1,54.0,1,1,1,2,1,5
12102,120.21335575,30.26378539,1,6,2,0,21,1,4700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,2350.0,50.0,55.5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,295,2,0,1,1,55.5,1,1,1,2,1,5
12103,120.170499,30.1907363,1,21,2,0,47,10,3300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,1650.0,50.0,44.21,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,-1,3,0,1,1,44.21,1,1,1,1,1,5
12104,120.14176941,30.2978878,1,27,2,0,58,12,4600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0,50.0,72.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,1474,3,0,4,1,72.0,1,1,1,2,1,5
12105,120.178012,30.303795,1,6,2,0,74,28,4400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,2200.0,50.0,56.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,1795,3,0,9,1,56.0,1,1,1,2,1,5
12106,120.174335,30.294585,1,5,2,0,15,31,3700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.0,50.0,72.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,1531,4,0,9,1,72.0,1,1,1,3,1,5
12107,120.107288,30.28806,1,7,2,5,51,9,2600.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,12.0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,2,877,3,4,9,2,12.0,2,1,0,5,4,2
12108,120.1803894,30.22979736,1,7,1,0,99,7,4400.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1357,0,1,1,0,0,1,0,0,0,0,0,0,1,0.0,0.0,68.0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,3,2,9,1,68.0,1,1,0,2,4,5
12109,120.158805,30.212596,1,6,2,5,42,11,2100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,-1,3,2,9,1,13.0,1,1,0,3,4,2
12110,120.170499,30.1907363,1,23,2,0,47,10,5500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,91.0,1,0,0,0,0,0,0,0,0,0,4,2,0,3,0,-1,3,15,9,1,91.0,1,1,0,2,4,5
12111,120.13214874,30.28294945,1,25,1,0,77,3,4600.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,60.0,1,0,0,0,0,0,0,0,0,0,2,2,0,3,4,1002,3,15,9,1,60.0,1,1,0,2,4,5
12112,120.257147,30.230961,1,0,2,4,19,10,1600.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,602,0,1,1,0,1,1,1,0,0,0,0,0,0,0.0,0.0,76.0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,2,1674,2,0,1,1,18.0,1,1,0,2,1,1
12113,120.099021,30.29158,1,4,0,0,39,5,1500.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2103,2,0,9,0,19.0,1,1,0,1,3,5
12114,120.270103,30.2355047,1,22,2,1,19,12,2000.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,720,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,89.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,346,3,0,1,1,20.0,1,1,0,2,1,1
12115,120.14912415,30.29586411,1,0,0,1,9,19,1300.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,313,0,0,1,1,1,0,1,1,0,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,1033,2,0,1,1,10.0,1,1,0,3,1,1
12116,120.134055,30.298144,1,26,1,7,60,1,1600.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2321,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,9.0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,3,1116,2,18,9,1,9.0,1,1,0,3,4,2
12117,120.224359,30.263712,1,30,2,0,54,11,6300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,3150.0,50.0,97.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,578,3,0,1,2,97.0,1,1,1,2,1,5
12118,120.174972,30.267459,1,7,1,8,59,2,4200.0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,2322,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,60.0,1,1,0,0,0,0,0,0,0,0,6,2,0,0,9,558,2,5,9,1,60.0,1,1,0,2,1,5
12119,120.18858069,30.26641525,1,7,2,4,63,1,2200.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2323,0,1,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,7,579,2,0,1,1,20.0,1,1,0,2,1,1
12120,120.15049744,30.33493423,1,0,2,4,46,2,2300.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,713,0,1,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,-1,2,0,1,1,20.0,1,1,0,2,1,1
12121,120.310827,30.308866,1,6,1,4,2,10,1250.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1115,0,1,1,1,1,1,1,1,1,0,0,0,1,0.0,0.0,65.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,2,4,10,1,17.0,1,1,0,2,1,3
12122,120.306155,30.463429,1,31,1,4,95,18,1200.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1033,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,60.0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,-1,2,8,9,1,20.0,1,1,0,2,1,3
12123,120.183391,30.349454,1,26,0,0,25,14,4000.0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1226,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,-1,2,20,9,1,90.0,1,1,0,3,8,5
12124,120.13078067,30.3365792,1,25,1,4,35,65,1800.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,258,0,1,1,0,1,1,1,1,0,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,-1,3,20,9,1,18.0,1,1,0,3,1,1
12125,120.061444,30.285688,1,6,1,4,39,6,1700.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1507,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-1,3,6,9,1,25.0,1,1,0,5,1,3
12126,120.29389306,30.16934756,1,0,2,4,31,8,1500.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,651,0,1,1,1,1,1,1,1,0,0,1,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,2219,2,0,1,1,35.0,1,1,0,5,1,3
12127,120.05717454,30.28821162,1,10,1,4,39,22,1600.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,838,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-1,2,6,1,1,30.0,1,1,0,4,1,3
12128,120.383071,30.289895,1,29,1,1,3,209,1400.0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,3,0,1,1,1,1,1,1,0,1,0,1,1,1,0.0,0.0,158.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,991,3,6,1,2,20.0,2,1,0,4,3,1
12129,120.05717454,30.28821162,1,0,1,1,39,22,1600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-1,2,0,1,1,20.0,1,1,0,4,1,1
12130,120.325364,30.325076,1,26,1,1,2,35,1500.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,233,0,1,1,1,1,1,1,0,1,0,1,0,1,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1607,4,3,1,1,15.0,1,1,0,2,1,1
12131,120.116039,30.309711,1,18,0,4,53,21,2200.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,0,0,1,0,1,1,0,1,0,0,0,0,0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,-1,3,0,10,0,25.0,1,1,0,4,1,3
12132,120.13926697,30.33320618,1,18,2,0,35,6,4900.0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1314,0,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0.0,87.0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,-1,3,0,1,2,87.0,1,1,0,2,7,5
12133,120.111897,30.324327,1,0,2,4,87,3,1980.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2239,0,1,1,0,1,1,0,1,0,0,0,0,0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,-1,2,0,1,1,17.0,1,1,0,4,1,1
12134,120.162188,30.1955,1,33,2,1,47,16,1650.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,140.0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,-1,2,0,10,0,20.0,1,1,0,6,1,1
12135,120.098539,30.32308,1,0,2,1,52,10,1800.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,-1,2,0,1,1,20.0,1,1,0,3,1,1
12136,120.161225,30.28821,1,16,2,1,33,1,2180.0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2324,0,1,1,1,1,1,0,1,1,0,0,0,0,0.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,5,529,3,0,9,1,15.0,1,1,0,4,1,1
12137,120.12758577,30.35421537,1,0,2,1,38,24,1250.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,733,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,-1,2,0,1,1,25.0,1,1,0,3,1,1
12138,120.273856,30.150075,1,25,2,0,31,1,2500.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,4,544,3,0,9,1,50.0,1,1,0,1,1,5
12139,120.180191,30.352727,1,0,2,4,25,31,1500.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,39,0,0,1,1,1,0,1,1,0,0,0,0,0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,-1,2,0,1,1,30.0,1,1,0,2,1,1
12140,120.141336,30.283104,1,23,2,4,77,11,2800.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1036,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,70.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,1141,3,0,9,1,36.0,1,1,0,2,1,3
12141,120.497509,30.33157,1,33,1,0,30,3,1200.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,-1,1,0,9,2,89.0,2,1,0,3,7,5
12142,120.09051,30.13544,1,11,2,0,62,2,4500.0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1512,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-1,3,0,1,1,90.0,2,1,0,3,1,5
12143,120.257147,30.230961,1,15,1,1,19,10,2000.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,602,0,1,1,1,1,0,1,1,0,0,0,0,1,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,1674,3,13,9,1,15.0,1,1,0,2,3,1
12144,120.242229,30.201759,1,5,1,0,29,33,3300.0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,95,0,1,1,0,1,1,1,1,1,0,0,0,1,0.0,0.0,45.0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,2473,3,5,9,1,45.0,1,1,0,1,1,5
12145,120.265492,30.183986,1,20,1,1,29,25,1300.0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,49,0,0,1,1,1,0,1,1,0,0,0,0,0,0.0,0.0,130.0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,1157,3,9,3,1,20.0,1,1,0,5,1,1
12146,120.48296,30.27688,1,2,2,0,30,1,3800.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2326,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,160.0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,-1,2,0,1,2,160.0,6,1,0,6,1,5
12147,120.298156,30.167675,1,15,2,0,31,1,2500.0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2327,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,69.0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,1,2450,3,0,8,1,69.0,1,1,0,2,1,5
12148,120.22022047,30.21139676,1,0,2,0,49,10,5000.0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,638,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,590,2,0,1,1,80.0,2,1,0,1,1,5
12149,120.123939,30.313422,1,0,2,4,23,4,1800.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,199,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,78.0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,-1,2,0,1,1,18.0,1,1,0,3,1,1
12150,120.295486,30.340316,1,19,2,0,12,35,3800.0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,1090,2,0,9,1,75.0,1,1,0,2,1,5
12151,120.264846,30.158826,1,28,2,0,82,1,2500.0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2328,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,2,1318,2,0,9,1,75.0,1,1,0,2,1,5
12152,120.025599,30.224084,1,6,2,0,48,1,4600.0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2329,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,168.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-1,2,0,1,2,168.0,2,1,0,4,1,5
12153,119.996024,30.241305,1,0,2,4,90,2,1000.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2190,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,-1,2,0,1,2,15.0,1,1,0,4,1,3
12154,120.120863,30.286377,1,18,0,0,16,4,5000.0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,2330,0,1,1,0,1,1,1,1,1,0,0,0,1,0.0,0.0,98.0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,3,610,2,7,9,1,98.0,1,1,0,2,1,5
12155,120.208244,30.234935,1,1,0,0,88,4,5300.0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1553,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0,0.0,67.0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,5,611,3,1,9,1,67.0,1,1,0,2,8,5
12156,120.218286,30.21039,1,15,2,0,28,11,7800.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,161.0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,1082,4,0,1,2,161.0,2,1,0,3,1,5
12157,120.183391,30.349454,1,0,2,0,25,14,4200.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,-1,2,0,1,2,90.0,1,1,0,3,8,5
12158,120.19706726,30.2665844,1,4,2,0,13,8,3000.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,629,2,0,9,1,40.0,1,1,0,1,1,5
12159,120.16219,30.37613,1,0,2,0,102,19,3500.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,2,0,1,1,120.0,2,1,0,3,1,5
12160,120.000984,30.2375849,1,32,2,0,90,2,3100.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,731,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,89.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,0,1,2,89.0,1,1,0,3,1,5
12161,120.212219,30.273459,1,7,2,0,27,27,4200.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,52.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,350,2,0,1,1,52.0,1,1,0,2,1,5
12162,120.156257,30.286001,1,6,2,0,33,9,4500.0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1031,1,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,65.0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,6,107,3,2,1,1,65.0,1,1,1,2,5,5
12163,120.214299,30.297819,1,18,2,0,26,9,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.0,50.0,82.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,771,3,0,1,2,82.0,1,1,1,2,1,5
12164,120.01960754,30.23755646,1,5,2,0,90,6,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,50.0,135.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,0,1,2,135.0,1,1,1,3,1,5
12165,120.266231,30.3275456,1,16,2,0,40,6,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,50.0,89.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,2167,3,0,1,2,89.0,1,1,1,3,1,5
12166,120.20705414,30.2702179,1,8,2,0,54,9,2900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.0,50.0,45.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,7,870,3,0,8,0,45.0,1,1,1,1,1,5
12167,120.181822,30.332856,1,16,2,0,43,49,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,-1,3,0,9,1,50.0,1,1,1,1,1,5
12168,120.112038,30.2696341,1,6,2,0,39,1,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,50.0,180.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-1,3,0,1,2,180.0,1,1,1,4,1,5
12169,120.181822,30.332856,1,16,2,0,43,49,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,50.0,55.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,-1,3,0,9,1,55.0,1,1,1,3,1,5
12170,120.138099,30.284615,1,6,2,0,77,6,6800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,56.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,693,3,0,9,1,56.0,1,1,1,1,1,5
12171,120.014622,30.2398679,1,6,2,0,90,3,3700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.0,50.0,94.0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,-1,3,0,1,2,94.0,1,1,1,2,1,5
12172,120.27419281,30.21104622,1,28,2,0,19,6,3800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,95.0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,3,145,3,0,9,2,95.0,1,1,1,2,1,5
12173,120.334643,30.309931,1,15,2,0,2,27,3550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,58.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,794,3,0,9,1,58.0,1,1,1,2,1,5
12174,120.10146068,30.32109428,1,4,2,0,5,14,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,50.0,117.3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-1,2,0,9,2,117.3,1,1,1,3,1,5
12175,120.18839264,30.27995872,1,15,2,0,68,26,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.0,50.0,37.0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,1292,3,0,10,0,37.0,1,1,1,1,1,5
12176,120.15394592,30.19121552,1,17,2,0,7,14,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.0,50.0,36.0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,-1,2,0,9,1,36.0,1,1,1,1,1,5
12177,120.21013,30.264547,1,26,2,0,27,6,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,50.0,48.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,8,241,3,0,7,0,48.0,1,1,1,1,1,5
12178,120.213362,30.290698,1,11,2,0,6,6,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,50.0,100.0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,997,3,0,9,1,100.0,1,1,1,2,1,5
12179,120.27999115,30.18319511,1,7,2,0,29,3,3700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.0,50.0,84.0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,3,1039,3,0,9,1,84.0,1,1,1,2,1,5
12180,120.138099,30.284615,1,6,2,0,77,6,3900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,1950.0,50.0,55.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,693,3,0,9,0,55.0,1,1,1,3,1,5
