index_id,room_longitude,room_latitude,total_agent,floor_total,owner_gender,room_name,scope_name,estate_house_quantity,room_money,rf_kt,rf_src,rf_yg,rf_bx,rf_wsj,rf_cf,rf_rsq,rf_kd,rf_yt,rf_drc,rf_xzt,rf_pc,rf_xyj,rf_sf,rf_szt,rf_dsj,rf_unknow,zhuanzu,keduanzu,estate_name,puf_no,puf_bx,puf_xyj,puf_kd,puf_rsq,puf_cf,puf_wsj,puf_kt,puf_sf,puf_nq,puf_wbl,puf_kx,puf_dsj,agent_money,commission_price,area,fdxh_zxgl,fdxh_agj,fdxh_bxy,fdxh_bhj,fdxh_ds,fdxh_yh,fdxh_drz,fdxh_srz,fdxh_nvsheng,fdxh_nansheng,region_name,rent_type,only_girl,brand_type,subway_nums,subway_least_distance,decoration,floor,room_direction,hall_num,room_area,wei_num,business_type,is_zhongjie,room_num,pay_method,room_type
6672,114.046216,22.54633,1,7,1,4,490,3,1550.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7277,0,1,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,16,482,3,4,9,0,16.0,1,1,0,4,6,1
6673,114.048679,22.528947,1,12,1,4,302,4,2200.0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,7280,0,1,1,1,1,0,1,1,1,0,0,0,0,0.0,0.0,24.0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,9,501,3,2,9,1,22.0,1,1,0,5,6,1
6674,114.04679871,22.55262947,1,7,1,1,298,15,1300.0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,5620,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,18,235,3,7,1,1,15.0,2,1,0,5,6,1
6675,113.87580109,22.57366562,1,30,0,0,282,2,4200.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,11957,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,1,1,1,1,1,1,1,1,1,1,41,2,0,0,5,247,3,6,4,1,50.0,1,1,0,2,6,5
6676,114.081058,22.628534,1,20,1,0,350,11,2500.0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,4647,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,0.0,38.0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,3,791,3,1,1,1,38.0,1,2,0,1,3,5
6677,113.857955,22.59724,1,4,1,0,281,1,3200.0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,7354,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,58.0,0,0,0,0,0,0,0,0,0,0,41,2,0,3,1,1250,2,1,1,1,58.0,1,1,0,2,6,5
6678,113.8556,22.761,1,5,1,0,514,6,800.0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1466,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,41,2,0,3,0,-1,2,5,1,0,18.0,1,2,0,1,6,5
6679,114.282196,22.734763,1,6,2,0,290,9,2080.0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,11884,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,2,604,3,4,1,1,25.0,1,2,0,1,3,5
6680,114.145092,22.559022,1,0,2,4,466,3,1400.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11958,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,140.0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,11,444,2,0,1,0,25.0,7,1,0,7,2,1
6681,114.14546967,22.57018661,1,0,2,4,423,8,1300.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4614,0,1,1,0,1,1,1,0,0,0,0,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,8,1191,2,0,9,1,20.0,1,1,0,4,1,3
6682,113.97049713,22.54109001,1,7,2,1,493,1,2000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11959,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,8,821,2,0,1,1,15.0,1,1,0,3,6,1
6683,113.94808,22.681941,1,14,2,4,484,1,2800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11960,0,1,1,1,1,0,1,1,1,1,0,0,0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,-1,2,0,9,2,24.0,1,1,0,3,1,1
6684,113.90903864,22.77404748,1,15,2,0,322,1,1800.0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,11961,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,0,-1,2,0,7,2,75.0,1,1,0,2,1,5
6685,113.84747597,22.64403515,1,7,2,0,618,2,4200.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8592,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,160.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,1907,2,0,1,2,160.0,2,1,0,7,6,5
6686,114.01846285,22.54297214,1,7,2,1,495,5,1890.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6547,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,85.0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,8,645,2,0,1,1,9.0,1,1,0,4,6,1
6687,114.13361788,22.54768615,1,0,2,1,424,9,2300.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4945,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,150.0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,15,427,2,0,1,1,30.0,1,1,0,5,6,3
6688,114.052781,22.518298,1,8,2,1,280,8,1900.0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,7271,0,1,1,1,1,0,0,1,1,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,6,1386,2,0,9,1,10.0,1,1,0,3,1,1
6689,114.01962,22.54719,1,0,2,1,495,5,1300.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11761,0,0,1,0,1,1,1,0,0,0,0,0,0,0.0,0.0,88.0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,9,755,2,0,1,2,10.0,1,1,0,3,6,1
6690,114.0733,22.614092,1,7,1,0,350,8,2580.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,11962,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,-1,3,5,1,1,35.0,1,2,0,1,6,5
6691,114.0733,22.614092,1,7,1,0,350,8,2380.0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,11962,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,-1,3,5,1,1,35.0,1,2,0,1,6,5
6692,114.10430526,22.57660132,1,0,2,1,466,3,1500.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11963,0,1,1,1,1,0,1,0,0,0,0,0,0,0.0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,42,1,2,0,6,528,2,0,1,2,20.0,1,1,0,4,3,1
6693,114.14546967,22.57018661,1,0,2,0,423,8,2300.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4614,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,8,1191,2,0,1,1,50.0,1,1,0,1,6,5
6694,114.14446259,22.56770134,1,6,2,4,423,11,1800.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3960,0,1,1,1,1,0,1,0,0,0,0,0,0,0.0,0.0,96.0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,11,961,2,0,1,2,20.0,2,1,0,3,6,1
6695,114.19256253,22.55992508,1,0,2,4,292,0,1400.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,11964,0,1,1,1,1,1,1,0,1,0,0,0,0,0.0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,42,1,1,0,0,-1,2,0,1,1,18.0,1,1,0,3,3,1
6696,114.13341522,22.54417419,1,0,2,4,424,13,3000.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,7920,0,1,1,1,1,1,1,0,1,0,0,0,0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,42,1,1,0,13,354,2,0,1,1,20.0,1,1,0,2,1,1
6697,114.042995,22.743002,1,0,2,4,315,2,400.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11965,0,0,1,0,0,1,1,1,1,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,39,1,1,0,0,-1,2,0,1,2,10.0,1,1,0,3,6,1
6698,114.0733,22.614092,1,7,1,0,350,8,2080.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,11962,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,-1,3,5,1,0,23.0,1,2,0,1,6,5
6699,114.0733,22.614092,1,7,1,0,350,8,1580.0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,11962,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,23.0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,-1,3,5,1,0,23.0,1,2,0,1,6,5
6700,113.85996873,22.57984825,1,0,1,1,281,3,2760.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11966,0,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,71.0,0,0,0,0,0,0,0,0,0,0,41,1,0,1,3,512,3,10,6,0,17.0,1,1,0,4,3,1
6701,114.058291,22.519936,1,10,1,9,497,16,2590.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10457,0,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,63.0,0,0,0,0,0,0,0,0,0,0,40,1,0,1,9,594,3,3,4,0,13.0,1,1,0,4,3,1
6702,113.881836,22.5644626,1,0,1,1,282,15,2560.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11398,0,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,41,1,0,1,8,688,3,14,6,0,24.0,1,1,0,4,3,1
6703,113.881836,22.5644626,1,0,1,1,282,15,3190.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11398,0,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,41,1,0,1,8,688,3,14,6,0,22.0,1,1,0,4,3,1
6704,114.07482147,22.5423317,1,16,1,1,307,6,3490.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5518,0,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,61.0,0,0,0,0,0,0,0,0,0,0,40,1,0,1,19,218,3,16,6,0,23.0,1,1,0,3,3,1
6705,113.9365972,22.51972267,1,10,1,9,301,4,2590.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7036,0,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,43,1,0,1,4,1631,3,6,10,0,18.0,1,1,0,4,3,1
6706,113.8272737,22.77692587,1,17,2,0,514,15,2800.0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,7555,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,94.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,2,1154,2,0,9,2,94.0,1,1,0,2,2,5
6707,114.07423401,22.5305481,1,0,2,0,497,4,6800.0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,5424,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,77.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,13,513,2,0,9,2,77.0,1,1,0,2,3,5
6708,114.090041,22.55545,1,8,2,1,486,9,1550.0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4527,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0.0,85.0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,17,406,2,0,1,0,20.0,5,1,0,5,6,3
6709,114.1426014,22.58192519,1,17,2,0,415,2,2500.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11967,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,30.0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,7,521,2,0,1,0,30.0,1,1,0,1,6,5
6710,114.07054901,22.52696037,1,10,1,10,497,3,1760.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6510,0,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,62.0,0,0,0,0,0,0,0,0,0,0,40,1,0,1,8,425,3,9,3,0,7.0,1,1,0,4,3,1
6711,114.252162,22.586149,1,12,2,0,338,6,3300.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11968,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,-1,2,0,1,1,81.0,2,1,0,2,6,5
6712,114.234547,22.682684,1,23,2,0,365,0,2600.0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,11969,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53.0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,3,688,2,0,9,1,53.0,1,1,0,1,1,5
6713,113.82886171,22.72899196,1,15,2,0,478,7,2500.0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,11970,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,63.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,2,916,2,0,1,1,63.0,1,1,0,2,6,5
6714,114.1173994,22.53913802,1,32,2,0,297,6,5900.0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,10418,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,10,506,2,0,1,2,80.0,2,1,0,2,6,5
6715,113.888817,22.56998,1,25,1,8,282,3,4100.0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,7651,0,1,1,0,1,1,1,1,1,0,0,0,1,0.0,0.0,41.0,1,1,0,0,0,0,0,0,0,0,41,2,0,0,8,544,3,5,1,1,41.0,1,1,0,1,6,5
6716,114.259657,22.734662,1,0,2,4,290,6,700.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3520,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,1,1557,2,0,1,1,15.0,1,1,0,2,2,1
6717,113.91965037,22.53163522,1,0,1,1,301,17,2890.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3936,0,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,95.0,0,0,0,0,0,0,0,0,0,0,43,1,0,1,3,813,3,2,9,0,33.0,1,1,0,4,3,1
6718,113.853388,22.605567,1,23,1,0,281,13,3599.0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,7309,0,1,1,1,1,1,0,0,1,1,0,0,0,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,127,3,15,1,1,40.0,1,2,0,1,2,5
6719,113.853388,22.605567,1,23,1,0,281,13,3590.0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,7309,0,1,1,1,1,1,0,0,1,1,0,0,0,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,127,3,15,1,1,40.0,1,2,0,1,2,5
6720,114.08113,22.554559,1,8,2,0,555,1,7000.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11971,0,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,15,717,2,0,1,2,90.0,1,1,0,3,6,5
6721,113.853388,22.605567,1,23,1,0,281,13,2190.0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,7309,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,127,3,10,1,0,25.0,1,2,0,1,2,5
6722,113.853388,22.605567,1,23,1,0,281,13,3588.0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,7309,0,1,1,1,1,1,0,0,1,1,0,0,0,0.0,0.0,40.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,127,3,15,1,1,40.0,1,2,0,1,2,5
6723,113.853388,22.605567,1,23,1,0,281,13,2180.0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,7309,0,1,1,1,1,0,0,0,0,1,0,0,0,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,127,3,10,1,0,25.0,1,2,0,1,2,5
6724,113.853388,22.605567,1,23,1,0,281,13,2690.0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,7309,0,1,1,1,1,0,1,1,1,0,0,0,0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,127,3,9,1,0,35.0,1,2,0,1,2,5
6725,113.853388,22.605567,1,23,1,0,281,13,2689.0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,7309,0,1,1,1,1,0,1,1,1,0,0,0,0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,127,3,9,1,0,35.0,1,2,0,1,2,5
6726,113.853388,22.605567,1,23,1,0,281,13,2680.0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,7309,0,1,1,1,1,0,1,1,1,0,0,0,0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,127,3,9,1,0,35.0,1,2,0,1,2,5
6727,113.853388,22.605567,1,23,1,0,281,13,2688.0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,7309,0,1,1,1,1,0,1,1,1,0,0,0,0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,127,3,9,1,0,35.0,1,2,0,1,2,5
6728,113.853388,22.605567,1,23,1,0,281,13,3690.0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,7309,0,1,1,1,1,0,1,1,1,0,0,0,0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,127,3,9,1,0,35.0,1,2,0,1,2,5
6729,113.853388,22.605567,1,23,1,0,281,13,2680.0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,7309,0,1,1,1,1,0,1,1,1,0,0,0,0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,127,3,9,1,0,35.0,1,2,0,1,2,5
6730,113.82783608,22.7595357,1,23,2,1,478,0,650.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11972,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,41,1,2,0,1,1071,2,12,1,1,15.0,1,1,0,2,3,1
6731,114.038736,22.529966,1,8,2,2,614,11,700.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7306,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,140.0,0,0,0,0,0,0,0,0,0,0,40,1,1,0,8,719,2,2,1,0,8.0,5,1,0,5,3,3
6732,113.84458005,22.63313945,1,23,0,0,618,2,4200.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10502,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,1,371,2,0,1,2,110.0,2,1,0,3,6,5
6733,114.1368851,22.58009516,1,24,2,0,284,2,2600.0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,4624,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,24.0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,9,690,3,12,1,0,24.0,1,1,0,1,2,5
6734,113.972555,22.589541,1,9,1,8,293,20,1880.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,4411,0,1,1,1,1,1,1,1,0,1,0,0,0,0.0,0.0,30.0,0,0,0,0,0,0,0,0,1,1,43,2,1,0,6,221,3,1,4,0,30.0,1,1,0,1,2,5
6735,114.044913,22.61018,1,13,1,0,286,6,1800.0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,11889,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,5,590,3,7,1,0,25.0,1,2,0,1,6,5
6736,113.84680063,22.63701459,1,12,1,0,281,2,3200.0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,11250,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,70.0,0,0,0,0,0,0,0,0,0,0,41,2,0,3,1,966,2,5,1,1,70.0,1,1,0,3,6,5
6737,114.04936218,22.55374908,1,7,1,4,298,17,2100.0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,6604,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,125.0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,12,680,3,4,9,1,28.0,1,1,0,4,6,1
6738,113.90519714,22.56171227,1,23,0,0,282,8,9000.0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,4128,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,103.0,1,1,0,0,1,1,0,0,0,0,41,2,0,0,9,988,2,13,4,2,103.0,2,1,0,4,6,5
6739,114.259857,22.694428,1,6,1,0,290,2,950.0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,11627,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,44,2,0,3,0,-1,2,5,1,1,35.0,1,2,0,1,6,5
6740,114.06711578,22.51577377,1,0,2,4,513,6,2600.0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5621,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,150.0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,7,1349,2,0,1,1,30.0,1,1,0,5,1,1
6741,114.027075,22.52431,1,10,2,2,507,5,1000.0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,11922,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,40,1,1,0,6,1165,2,0,1,1,25.0,1,1,0,1,1,1
6742,114.09970093,22.55145454,1,6,2,1,486,0,1800.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11973,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,18,111,2,2,1,1,15.0,1,1,0,4,3,1
6743,114.148209,22.587387,1,7,2,4,415,4,1550.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5577,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,4,474,2,2,1,2,20.0,1,1,0,3,3,1
6744,113.90363312,22.57248116,1,12,2,4,291,5,2200.0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,4884,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,126.0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,6,1098,2,8,1,1,18.0,1,1,0,4,2,1
6745,114.23275757,22.5576992,1,8,2,4,309,1,1100.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11974,0,1,1,0,1,1,1,1,1,0,0,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,-1,2,2,1,2,23.0,1,1,0,3,3,1
6746,113.9409256,22.51460648,1,12,2,1,289,11,2480.0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,11975,0,0,1,1,1,1,1,0,0,0,0,0,0,0.0,0.0,109.0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,5,588,3,8,1,2,15.0,1,1,0,3,2,1
6747,113.93302,22.689476,1,9,2,1,484,3,800.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10877,0,1,1,1,1,1,1,1,1,0,0,0,0,0.0,0.0,180.0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,-1,2,2,1,0,23.0,9,1,0,13,3,1
6748,114.18045807,22.56480217,1,38,2,0,292,8,4899.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,3921,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,106.0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,0,-1,3,15,1,2,106.0,2,1,0,3,2,5
6749,114.13607788,22.57953262,1,22,0,1,284,2,2130.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,11976,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0,0.0,110.0,1,0,0,0,0,0,0,0,0,0,42,1,0,0,9,756,3,8,1,1,10.0,2,1,0,4,3,1
6750,113.977391,22.548883,1,6,2,14,508,4,850.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11977,0,1,1,1,0,1,1,1,0,0,0,0,0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,43,1,1,0,4,687,2,2,1,1,15.0,1,1,0,1,3,1
6751,113.94387817,22.52084351,1,4,1,0,289,9,12500.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,9367,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,120.0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,6,600,2,2,1,2,120.0,2,1,0,3,6,5
6752,114.12879894,22.57148679,1,0,2,1,421,1,1000.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11978,0,1,1,0,1,1,1,1,1,0,0,0,0,0.0,0.0,90.0,0,0,0,0,0,0,0,0,0,0,42,1,1,0,11,331,2,0,1,2,12.0,1,1,0,3,6,1
